timestamp,open,high,low,close,volume
2025-01-01T00:00:00,95000000,95551000.0,93135389.4,93594000.0,1090.0
2025-01-02T00:00:00,93594000.0,94193001.6,91757255.1876,92236887.0,1031.0
2025-01-03T00:00:00,92236887.0,92827203.0768,90949791.3419,91425202.3944,1052.0
2025-01-04T00:00:00,91425202.3944,91955468.5683,90203912.542,90648088.174,1073.0
2025-01-05T00:00:00,90648088.174,91119458.2326,89491211.8913,89904773.851,1094.0
2025-01-06T00:00:00,89904773.851,90318335.8107,88810989.6752,89194526.1376,1115.0
2025-01-07T00:00:00,89194526.1376,89551304.2421,88162581.148,88516647.739,1136.0
2025-01-08T00:00:00,88516647.739,88923824.3186,87492633.1628,87870476.2105,1157.0
2025-01-09T00:00:00,87870476.2105,88327402.6868,86854008.1157,87255382.877,1178.0
2025-01-10T00:00:00,87255382.877,87761464.0977,86246085.0298,86670771.8117,1199.0
2025-01-11T00:00:00,86670771.8117,87225464.7513,85668275.262,86116078.8721,1220.0
2025-01-12T00:00:00,86116078.8721,86667221.7769,85608307.4693,86055797.6169,1321.0
2025-01-13T00:00:00,86055797.6169,86554921.2431,85599870.5589,86021375.2979,1262.0
2025-01-14T00:00:00,86021375.2979,86468686.4494,85617114.4038,86012773.1603,1283.0
2025-01-15T00:00:00,86012773.1603,86425713.6032,85642918.2357,86029975.715,1304.0
2025-01-16T00:00:00,86029975.715,86417282.6656,85685855.8121,86072990.7028,1325.0
2025-01-17T00:00:00,86072990.7028,86538101.6012,85702876.8428,86141849.0954,1346.0
2025-01-18T00:00:00,86141849.0954,86685035.4761,85745596.5895,86236605.1294,1367.0
2025-01-19T00:00:00,86236605.1294,86858208.9275,85814045.7642,86357336.3766,1388.0
2025-01-20T00:00:00,86357336.3766,87057770.369,85908278.2274,86504143.8484,1409.0
2025-01-21T00:00:00,86504143.8484,87701997.8698,86054322.3004,87144274.5129,1430.0
2025-01-22T00:00:00,87144274.5129,88324614.0821,86717267.5678,87815285.4266,1451.0
2025-01-23T00:00:00,87815285.4266,88978100.3101,87411335.1137,88517807.71,1552.0
2025-01-24T00:00:00,88517807.71,89663067.0394,88137181.1369,89252505.514,1493.0
2025-01-25T00:00:00,89252505.514,90380157.3697,88895495.492,90020077.0615,1514.0
2025-01-26T00:00:00,90020077.0615,91239033.5237,89632990.7301,90821255.7473,1010.0
2025-01-27T00:00:00,90821255.7473,92133426.7189,90403477.9709,91656811.3002,1031.0
2025-01-28T00:00:00,91656811.3002,93064210.8034,91207692.9248,92527551.0075,1052.0
2025-01-29T00:00:00,92527551.0075,94032300.6619,92046407.7423,93434321.0074,1073.0
2025-01-30T00:00:00,93434321.0074,95489801.3221,92948462.5382,94882552.983,1094.0
2025-01-31T00:00:00,94882552.983,95432871.7903,93360151.0345,93819868.3896,1115.0
2025-02-01T00:00:00,93819868.3896,94307731.7052,92370364.5578,92797231.8242,1136.0
2025-02-02T00:00:00,92797231.8242,93224099.0906,91418782.7678,91813581.1668,1157.0
2025-02-03T00:00:00,91813581.1668,92180835.4915,90504429.6757,90867901.2808,1258.0
2025-02-04T00:00:00,90867901.2808,91285893.6267,89572397.6122,89959222.268,1199.0
2025-02-05T00:00:00,89959222.268,90427010.2238,88676819.3701,89086617.812,1220.0
2025-02-06T00:00:00,89086617.812,89603320.1953,87816782.5069,88249203.6046,1241.0
2025-02-07T00:00:00,88249203.6046,88813998.5076,86991415.9453,87446135.8518,1262.0
2025-02-08T00:00:00,87446135.8518,88005791.1212,86695645.1311,87148818.9899,1283.0
2025-02-09T00:00:00,87148818.9899,87654282.14,86452952.2285,86878657.651,1304.0
2025-02-10T00:00:00,86878657.651,87330426.6708,86236874.5815,86635397.4096,1325.0
2025-02-11T00:00:00,86635397.4096,87033920.2377,86047208.0377,86418808.9161,1346.0
2025-02-12T00:00:00,86418808.9161,86764484.1517,85883772.7863,86228687.5364,1367.0
2025-02-13T00:00:00,86228687.5364,86625339.4991,85694774.1621,86064853.0301,1388.0
2025-02-14T00:00:00,86064853.0301,86512390.2659,85531884.3787,85927149.2653,1489.0
2025-02-15T00:00:00,85927149.2653,86425526.731,85394948.2958,85815443.9712,1430.0
2025-02-16T00:00:00,85815443.9712,86364662.8126,85283834.4589,85729628.5273,1451.0
2025-02-17T00:00:00,85729628.5273,86683806.1511,85283834.4589,86132557.7813,1472.0
2025-02-18T00:00:00,86132557.7813,87065287.2496,85710508.2482,86563220.5702,1493.0
2025-02-19T00:00:00,86563220.5702,87474520.0686,86165029.7556,87022005.6393,1514.0
2025-02-20T00:00:00,87022005.6393,87911871.7837,86647811.015,87509328.8708,1010.0
2025-02-21T00:00:00,87509328.8708,88377736.4468,87159291.5554,88025633.9112,1031.0
2025-02-22T00:00:00,88025633.9112,88978821.2485,87647123.6854,88571392.8414,1052.0
2025-02-23T00:00:00,88571392.8414,89610671.8508,88163964.4344,89147106.8949,1073.0
2025-02-24T00:00:00,89147106.8949,90273876.4037,88710286.0711,89753307.2218,1094.0
2025-02-25T00:00:00,89753307.2218,90969055.2596,89286590.0242,90390555.7031,1195.0
2025-02-26T00:00:00,90390555.7031,92133459.1669,89920524.8134,91547554.8161,1136.0
2025-02-27T00:00:00,91547554.8161,93284759.3853,91098971.7975,92746827.7842,1157.0
2025-02-28T00:00:00,92746827.7842,94478381.3799,92320192.3763,93989635.2765,1178.0
2025-03-01T00:00:00,93989635.2765,95715568.8288,93585479.8448,95277293.2797,1199.0
2025-03-02T00:00:00,95277293.2797,95658402.4529,93662533.7132,94038688.4671,1220.0
2025-03-03T00:00:00,94038688.4671,94471266.4341,92445166.2159,92844397.1236,1241.0
2025-03-04T00:00:00,92844397.1236,93327187.9886,91271338.2169,91693126.5992,1262.0
2025-03-05T00:00:00,91693126.5992,92224946.7335,90139779.9325,90583639.7674,1283.0
2025-03-06T00:00:00,90583639.7674,91163375.0619,89049276.1035,89514752.8181,1304.0
2025-03-07T00:00:00,89514752.8181,90087647.2362,88506075.5193,88968712.8259,1325.0
2025-03-08T00:00:00,88968712.8259,89484731.3603,88019276.0895,88452694.2916,1426.0
2025-03-09T00:00:00,88452694.2916,88912648.3019,87561559.9324,87966204.473,1367.0
2025-03-10T00:00:00,87966204.473,88370849.0135,87132492.4548,87508780.2097,1388.0
2025-03-11T00:00:00,87508780.2097,87858815.3305,86731667.2379,87079987.1867,1409.0
2025-03-12T00:00:00,87079987.1867,87480555.1277,86306697.7429,86679419.2456,1430.0
2025-03-13T00:00:00,86679419.2456,87130152.2257,85909686.9332,86306697.7429,1451.0
2025-03-14T00:00:00,86306697.7429,86807276.5898,85540259.7442,85961470.9519,1472.0
2025-03-15T00:00:00,85961470.9519,86511624.366,85198067.7591,85643413.5094,1493.0
2025-03-16T00:00:00,85643413.5094,86363914.4185,85198067.7591,85814700.3364,1514.0
2025-03-17T00:00:00,85814700.3364,86510944.1772,85394208.3047,86012074.1472,1010.0
2025-03-18T00:00:00,86012074.1472,86684131.2087,85616418.6061,86235705.5399,1031.0
2025-03-19T00:00:00,86235705.5399,86883623.7158,85864892.0061,86485789.086,1132.0
2025-03-20T00:00:00,86485789.086,87109593.7855,86139845.9297,86762543.6111,1073.0
2025-03-21T00:00:00,86762543.6111,87466717.0913,86389464.6735,87066212.5137,1094.0
